#{"t_start": 1629175892.325154, "env_id": "LunarLander-v2"}
r,l,t
-592.594961,62,413.466789
-546.643632,59,413.797695
-447.784469,52,414.093317
-370.740885,53,414.389489
-488.217887,71,414.789528
-399.372333,55,415.099224
-462.429045,60,415.434772
-459.662303,63,415.784672
-557.575147,70,416.200882
-471.385113,60,416.557967
-504.059994,73,416.966134
-538.503784,67,417.338827
-665.505367,75,417.817738
-888.845384,82,418.314164
-469.608651,54,418.642114
-754.431977,75,419.092661
-405.261866,51,419.471002
-461.142787,62,419.848101
-504.010568,64,420.246992
-931.498519,82,420.783562
-466.46364,62,421.202302
-485.21215,64,421.594389
-777.400728,82,422.135023
-472.263297,62,422.557412
-775.221059,84,423.127073
-454.029501,54,423.456164
-514.728812,61,423.832744
-422.892765,50,424.198727
-459.614777,53,424.53389
-426.287619,51,424.884982
-466.197408,58,425.251039
-408.744115,51,425.584946
-505.963583,70,426.041933
-447.631481,57,426.404322
-500.654575,56,426.784062
-519.451577,64,427.189392
-811.353413,75,427.66701
-518.328152,60,428.087651
-480.980174,55,428.48061
-936.943807,87,428.987242
-715.862833,73,429.393128
-759.725876,79,429.824045
-749.827886,72,430.216751
-799.734373,83,430.662113
-342.83179,53,430.951831
-354.746058,86,431.471808
-771.012639,84,431.957577
-598.694149,72,432.362713
-330.282476,50,432.64334
-585.038201,66,433.0515
-439.221015,72,433.569382
-562.794746,60,433.986651
-420.927138,58,434.365292
-795.934872,81,434.883267
-404.997629,49,435.195707
-504.233208,67,435.641072
-807.107833,81,436.130937
-477.370116,54,436.464543
-518.352696,71,436.916507
-491.588356,57,437.278987
-513.666817,57,437.655137
-578.243943,71,438.113733
-737.986452,77,438.599333
-488.379034,65,439.046446
-368.709299,52,439.401015
-452.945186,58,439.754271
-321.715574,50,440.091965
-414.759899,50,440.449372
-482.009071,71,440.954795
-562.41461,70,441.404012
-471.952745,59,441.771889
-596.902311,75,442.280398
-374.494473,51,442.612716
-604.202168,80,443.127444
-616.784384,67,443.536946
-836.578581,81,443.827875
-657.573017,71,443.856825
-441.44988,57,443.879725
-496.61381,62,443.904882
-746.187487,71,443.933711
-458.738344,61,444.32195
-451.516643,53,444.642308
-488.921382,56,444.962601
-397.385713,51,445.239943
-399.586762,50,445.512615
-867.328935,80,445.954533
-453.991775,51,446.232872
-558.731902,60,446.578825
-498.093078,70,446.961545
-530.369149,58,447.281563
-471.77246,61,447.636389
-539.623814,58,447.962314
-752.233849,81,448.489018
-605.293245,65,448.899395
-819.400235,81,449.473117
-495.591294,59,449.828092
-377.610938,55,450.185997
-663.971171,68,450.59403
-761.002041,73,451.061213
-418.999217,58,451.408123
-465.451726,62,451.860712
-445.065006,51,452.174423
-486.577793,61,452.565966
-539.294178,60,452.93103
-765.430313,77,453.489399
-345.808011,49,453.783265
-357.91579,52,454.1638
-415.33043,53,454.457486
-512.05954,57,454.822349
-416.73505,51,455.131761
-812.802178,75,455.63627
-801.674344,105,456.250433
-780.392873,74,456.653756
-489.282673,75,457.06617
-308.685566,51,457.354172
-523.224369,57,457.678985
-400.267894,50,457.960053
-551.440275,60,458.352
-735.648499,79,458.888553
-586.521183,72,459.38858
-1251.097982,130,460.238798
-370.150095,54,460.614415
-474.271799,61,460.980728
-561.662809,68,461.4142
-401.995946,53,461.752717
-713.103046,75,462.205966
-347.293661,52,462.516678
-473.887456,63,462.899084
-459.774314,55,463.260542
-617.845976,67,463.697587
-387.591626,54,464.034135
-743.549968,74,464.506117
-739.127996,80,464.983881
-551.809942,58,465.359028
-827.477947,81,465.84654
-488.489095,61,466.182115
-329.819506,51,466.460619
-661.82765,73,466.852626
-722.09816,73,467.247654
-794.561571,84,467.72896
-529.70066,60,468.080432
-788.938515,85,468.554859
-806.382075,82,469.072842
-505.917861,57,469.464413
-469.156913,63,469.834605
-659.572004,78,470.343559
-445.288286,52,470.692792
-750.483648,81,471.244617
-518.369372,60,471.638
-959.813959,87,472.165431
