#{"t_start": 1629400253.5074558, "env_id": "ApolloLanderSolidObstacle-v0"}
r,l,t
-39.620466,155,309.696116
-86.431173,30,309.775419
-460.753556,69,309.972076
-136.095386,94,310.235963
-239.366385,126,310.620556
280.805063,896,314.099711
-106.224789,33,314.185563
-132.197667,85,314.432229
167.32351,477,315.846835
275.549046,544,317.409129
-126.606722,102,317.680698
222.426317,334,318.673305
-363.712335,172,319.235358
-153.527304,75,319.447314
-153.827186,109,319.75861
-92.369168,442,321.222505
290.779775,312,322.291219
-317.963272,165,322.798542
245.000036,492,324.271394
-104.402319,91,324.483654
241.938384,392,325.617411
-187.088481,113,325.947951
239.550011,424,327.26094
-371.501347,152,327.724759
-98.952041,33,327.813537
293.859557,348,328.918059
268.785171,567,330.908782
-297.269959,94,331.150038
172.640294,1000,334.525324
296.685101,196,334.647658
257.827884,201,334.751935
-119.609296,62,334.777771
-145.730013,67,334.805111
115.693322,1000,335.431919
-12.103028,101,335.702585
134.360555,1000,339.145933
-7.730396,246,339.993255
295.8515,244,340.706551
-13.207389,82,340.92234
235.785745,376,342.025548
-4.654114,125,342.328411
242.317177,415,343.639543
255.648316,295,344.538871
292.091803,387,345.906373
-140.059868,48,346.032853
-311.906105,76,346.238367
118.675326,1000,349.885229
109.299908,1000,353.1587
16.553692,170,353.72122
-128.283177,45,353.840256
262.255276,258,354.704829
-138.551473,33,354.814866
19.926766,193,355.398517
252.455349,793,358.114602
-143.597352,47,358.224486
267.171038,364,359.37324
-115.76791,66,359.571487
226.341135,364,360.762459
-112.511862,28,360.828076
-110.329636,53,360.957073
-109.441378,38,361.111668
-142.942482,41,361.217486
-314.712812,71,361.427938
-294.552409,80,361.664089
-135.329106,35,361.769181
-125.110137,66,361.913564
-14.794071,106,362.225661
-112.150471,40,362.355185
285.702315,479,363.858819
-141.631505,51,363.988133
300.753731,305,364.862044
286.25852,490,366.335037
-106.726549,60,366.496006
298.928464,299,367.388711
154.062903,1000,368.570273
-79.66275,47,368.588429
-83.172964,110,368.635902
261.154816,580,369.068887
-103.943135,34,369.08201
130.817105,1000,372.580538
280.622379,285,373.301742
-433.008627,104,373.617634
35.131869,137,374.082718
229.196755,265,374.868803
-104.853002,31,374.962886
246.967872,972,378.405881
-100.773305,67,378.5932
-364.767685,66,378.818275
183.800099,1000,382.621118
26.134832,182,383.174025
-131.296983,95,383.455912
275.703854,821,386.274132
-78.131386,31,386.389674
176.644926,1000,389.498474
-83.658819,54,389.649718
-78.362103,32,389.73674
-92.187221,32,389.837226
-317.04635,98,390.156881
259.8593,796,393.032957
138.596561,1000,396.691789
174.079916,1000,399.96403
-73.399112,31,400.04273
-51.529826,521,401.650348
-84.771609,35,402.956989
-290.248914,81,402.993363
-83.363139,64,403.020324
228.1282,491,403.390379
154.120386,1000,404.323775
182.305565,1000,407.997534
-261.997932,123,408.359155
265.922125,500,410.09877
-98.849592,40,410.199385
287.146802,282,411.071545
242.820288,395,412.358058
-108.557644,58,412.533643
-16.994887,107,412.834569
43.466853,102,413.161761
-152.713074,67,413.345212
26.957517,90,413.614899
204.666918,219,414.283818
-121.334916,52,414.446465
-36.289145,89,414.728281
-121.533068,255,415.445779
264.473366,339,416.378505
160.832187,1000,419.937777
-70.976094,31,420.020347
28.074187,1000,423.634632
28.58169,139,424.070032
-333.868062,92,424.348179
-113.34935,41,424.46013
276.093694,343,425.628951
271.163945,565,427.632514
-103.831353,30,427.708405
-124.718401,39,427.811761
272.549147,664,430.210084
-363.502943,82,430.469993
205.087978,734,432.856946
-175.302896,95,433.099348
291.787841,331,434.066487
-426.229804,87,434.318034
-79.57876,31,434.399932
-347.056672,99,434.690336
-134.848142,39,434.794964
278.254952,774,437.318529
274.77164,366,437.732278
265.673036,316,437.931369
-82.762673,50,437.951494
-96.564548,83,437.982867
-98.7669,48,438.001046
-92.281587,41,438.112678
59.866368,1000,441.723278
293.291179,491,443.44268
-328.905487,114,443.759241
245.538589,410,445.114067
250.891735,399,446.4361
-116.773118,63,446.60916
284.114131,364,447.798007
272.961672,512,449.453165
-317.229601,88,449.714633
277.480568,258,450.513529
-87.635993,36,450.641249
-122.14921,43,450.791921
-108.286708,51,450.941574
292.843529,365,452.203048
-83.39005,29,452.295498
-111.379653,43,452.41081
-311.168221,87,452.670666
289.943112,275,453.546256
-401.514518,88,453.830643
-94.602543,48,453.974641
-51.555547,137,454.364948
-379.250205,97,454.664965
282.474654,271,455.463042
290.373918,297,456.298842
261.811725,675,458.504513
241.071481,475,460.101287
276.50579,376,461.321675
271.733558,546,463.258935
-33.250063,170,463.72092
263.754883,543,465.611952
-101.534748,35,465.771154
-113.451123,48,465.944592
-142.483309,44,466.061451
307.779729,398,467.222204
150.678128,1000,471.019733
276.650615,303,471.439409
280.259152,219,471.55141
286.883506,233,471.670764
125.350193,1000,472.605635
82.261967,1000,473.417958
277.434254,363,474.54652
236.076801,419,476.059186
288.473221,438,477.531081
250.509884,414,478.87664
-509.983891,89,479.139488
-69.70645,48,479.26619
278.569409,388,480.554703
236.839625,329,481.669372
-373.46837,93,481.958342
-100.524763,29,482.055463
253.349806,825,485.066366
251.220824,880,488.185103
-259.731375,115,488.54753
-88.302382,54,488.732961
287.913667,765,491.385759
-74.240723,36,491.505447
-123.512905,48,491.675593
262.64785,996,495.530892
184.486841,1000,499.183072
