#{"t_start": 1629395889.1219923, "env_id": "ApolloLanderSolidObstacle-v0"}
r,l,t
-5.793837,126,601.436557
-124.980101,98,601.721977
-344.572467,95,602.000778
191.501542,762,604.549018
221.212502,708,606.911721
-79.31289,37,607.021413
-76.368584,34,607.115268
-251.766478,94,607.379628
-100.840685,37,608.560216
287.810238,246,608.683895
201.636596,451,609.125979
57.532604,212,609.236017
-241.719035,106,609.284095
-121.50876,32,609.370419
-118.157677,49,609.499371
257.758763,422,610.734116
-173.06217,105,611.028071
275.592144,720,613.371085
101.590418,1000,617.036422
273.723534,360,618.123381
-117.891253,60,618.285748
255.27985,585,620.08916
262.449011,379,621.193153
14.210146,134,621.560001
226.85667,746,624.014256
-61.515517,93,624.261638
236.065557,300,625.137538
235.77645,415,626.496597
-99.40087,72,626.687012
-79.006623,80,626.899361
221.838626,472,628.308809
-151.651333,101,628.596039
286.13065,374,629.712997
-279.495211,84,629.945414
-106.067158,45,630.066037
-80.598736,44,630.185593
307.253669,301,631.091988
268.287161,483,632.675711
257.773789,306,633.621894
270.258811,307,634.637038
297.71311,343,635.702869
-98.357971,106,636.021411
-71.202937,82,636.261941
-94.958421,59,636.422877
281.370042,252,637.176678
-77.704959,49,637.311067
-126.517769,48,637.436523
311.148144,335,638.416757
-277.330425,96,638.677343
310.101582,336,639.609763
-77.108421,34,639.699337
-139.199027,81,640.272697
31.769501,244,640.413157
263.161676,283,640.577924
262.922702,274,640.728894
-88.477948,63,640.756665
-92.450238,43,640.883697
-83.632572,39,640.985852
-213.720242,113,641.297681
-261.325914,92,641.54694
255.350285,485,642.988194
-66.876638,37,643.08544
-171.422637,49,643.215521
271.4023,535,644.812415
220.780444,362,645.882624
-81.230735,35,645.973898
71.896329,167,646.464278
300.352812,301,647.366828
40.229743,178,647.869887
86.319232,1000,651.281785
309.892818,303,652.150191
-175.646005,76,652.356214
269.394677,280,653.168927
289.045056,269,653.934625
-61.219989,35,654.029374
-192.579876,73,654.222793
210.459525,623,656.202004
295.972636,517,657.700718
245.689746,543,659.39155
279.661342,303,660.249825
-95.075596,44,660.365593
267.744478,386,661.5455
303.708197,305,662.378199
-374.585255,111,662.666456
275.161029,231,663.305072
258.009159,406,664.511337
-401.254038,100,664.776923
246.479745,359,665.832187
-143.791263,83,666.048459
-347.307765,127,666.391625
-83.198819,74,666.585885
-253.447549,92,666.83025
-144.057912,52,666.963511
273.045326,460,668.383754
-90.911644,51,668.524812
-174.14338,72,670.598338
275.025869,309,670.783365
202.473713,469,671.123556
-334.209767,110,671.175014
307.014486,304,671.37374
242.988322,313,672.277297
319.916305,300,673.146858
43.883657,131,673.524469
252.535877,242,674.235968
-81.265859,67,674.41995
-109.98853,42,674.531773
257.146066,329,675.498255
-394.024142,103,675.775655
281.653893,285,676.600163
-295.601392,81,676.823067
-357.084628,102,677.096959
-106.754123,50,677.229697
-65.949145,77,677.447364
292.869699,357,678.50368
274.784833,453,679.868018
-253.698713,82,680.09534
259.303943,462,681.454035
287.146114,396,682.666282
-130.522807,42,682.78023
-109.513725,45,682.898867
240.13826,432,684.192297
-358.479692,114,684.502111
-98.882601,65,684.680176
-112.303771,53,684.833869
-276.900204,81,685.071403
-84.464695,37,685.177212
39.353332,163,685.630176
181.697065,228,686.286397
-77.972917,30,686.370984
-302.672718,113,686.677277
14.827956,101,686.953017
-82.929021,37,687.048864
-81.385342,38,687.149856
281.218024,434,688.474865
281.735367,671,690.686709
-129.29807,45,690.820286
-87.951893,31,690.907237
-197.277086,78,691.124936
-83.299477,68,691.307971
269.055638,361,692.378
290.493317,416,693.618373
-66.951806,33,693.70554
276.011741,217,694.318466
272.0202,370,695.40249
-100.969885,38,695.505893
-93.557091,68,695.695373
-102.583852,45,695.820946
-152.127467,98,696.105615
243.477789,279,696.918963
-98.369678,57,697.071429
-79.252468,32,697.15524
-324.336368,84,697.391809
-279.107074,127,697.735738
287.184188,286,698.538586
-392.809589,105,698.816417
-408.899773,92,699.060208
-70.748637,32,699.157167
282.576069,272,699.913333
-106.267615,37,700.010326
-91.739604,32,700.510421
-321.871446,83,700.55104
262.07803,242,700.693157
272.875165,235,700.824817
-67.864851,90,700.865745
-354.03903,97,701.133003
-111.150969,42,701.242147
-70.980332,32,701.32364
-101.626679,40,701.427627
-114.147466,37,701.528388
-95.293845,32,701.61169
-324.235205,84,701.83951
-129.660379,134,702.228764
243.136186,374,703.39395
255.083545,616,705.295906
273.64541,604,707.12843
278.663544,361,708.236188
-99.271643,34,708.327608
281.539142,231,708.977076
-191.202917,78,709.190263
278.536431,318,710.142786
-116.454643,52,710.292048
-119.469894,77,710.51506
276.269235,301,711.45323
268.016291,597,713.404208
220.106129,977,716.697158
-101.045739,38,716.799602
52.331403,183,717.298582
20.464471,282,718.085444
221.247042,295,718.965661
-123.28691,43,719.085234
-102.914735,51,719.228163
286.597889,263,719.990085
-105.560615,43,720.100498
-218.017753,118,720.403616
-85.194743,33,720.486769
-268.900266,82,720.707212
-95.062356,31,720.788801
-97.520428,39,720.891817
242.42298,545,722.560909
-121.095417,40,722.661721
-234.987577,75,722.854947
-75.845826,68,723.0422
245.397252,407,724.296225
25.321917,131,724.662393
241.425795,366,725.778062
285.499231,363,726.896345
258.668959,257,727.610494
278.034136,437,728.868987
-229.723758,86,729.103108
5.20218,186,729.622376
-335.275474,106,729.908715
40.415602,171,730.404246
277.147449,235,730.932408
-124.333095,49,730.951095
278.384631,272,731.12032
