#{"t_start": 1629380091.7583737, "env_id": "LunarLander-v2"}
r,l,t
36.483836,98,2021.243987
10.599259,120,2024.173728
12.204234,115,2026.899819
46.855743,95,2029.007363
-2.09313,1000,2053.941692
-11.137998,1000,2078.74645
-235.136755,131,2081.82297
-6.609708,1000,2106.243062
-17.843594,1000,2131.258677
162.399616,243,2142.642419
10.271755,1000,2167.389876
-4.590838,1000,2191.786975
248.72959,283,2198.421124
46.336403,141,2201.82119
-37.625348,114,2204.476392
4.12167,1000,2229.094251
-19.612586,1000,2253.670331
9.204583,130,2256.701086
13.71044,110,2259.300961
69.206183,135,2262.539646
-45.441778,1000,2287.049742
-46.312662,111,2289.691028
-0.595827,114,2292.351553
50.223629,130,2295.489916
-18.248492,1000,2319.873478
-16.192252,1000,2344.016759
-4.51814,1000,2368.130167
14.584191,1628,2413.964875
-329.985594,886,2435.405678
-42.882804,1000,2460.076776
-55.548974,1000,2485.243552
-19.679259,1000,2510.096401
43.887539,127,2513.101539
-49.194856,1000,2538.08134
14.276098,1000,2563.174035
-40.3116,1000,2587.948739
-32.066022,122,2590.888335
-29.49772,1000,2615.194582
203.853371,451,2626.142356
143.612663,568,2645.62202
0.013434,1000,2670.596163
-4.502708,1000,2695.433996
2.896768,1000,2720.422804
-22.116303,1000,2745.309086
-23.016096,1000,2770.289435
-16.071331,1000,2795.028622
197.497419,588,2809.642062
233.3567,214,2814.701053
-64.062048,173,2818.756647
238.693221,475,2830.4142
225.255782,591,2844.865278
33.536479,126,2847.94063
44.49277,117,2850.79256
56.169662,178,2855.03304
231.382225,722,2872.777768
262.361201,347,2881.112289
51.839388,108,2883.7231
255.644312,204,2888.567451
274.148037,226,2895.186724
144.576069,858,2916.462977
221.082312,546,2929.865508
74.541536,1000,2954.255618
248.054026,261,2960.558601
244.033804,285,2967.284106
236.686359,284,2974.294184
159.334053,931,2997.365175
-29.611116,1000,3021.821306
-25.571727,1000,3047.831705
7.778207,1000,3072.873913
176.786627,790,3092.533673
302.343883,215,3097.84043
46.761402,121,3100.75314
227.729849,325,3108.754671
-12.432515,119,3111.537271
231.609534,551,3125.116457
251.332964,399,3134.514913
66.108889,1092,3165.234812
305.225398,187,3169.835766
230.371809,196,3174.344697
7.29596,183,3178.636244
-26.002024,99,3181.089237
258.419037,517,3193.754183
22.268838,122,3196.582316
28.804404,113,3199.292681
-11.228492,110,3201.900883
17.037771,115,3204.598709
274.028127,264,3211.062917
234.970745,410,3221.023127
270.408392,296,3228.181916
262.559082,434,3238.750065
10.924847,75,3240.494094
215.091781,345,3248.77667
261.8309,408,3258.550251
297.719389,269,3264.845584
231.790608,461,3276.058051
224.351995,534,3289.068042
243.886509,575,3303.056349
13.627704,110,3305.663526
32.907106,108,3308.195857
231.338852,365,3316.972927
237.508805,393,3326.435026
204.645526,544,3339.599182
240.511948,459,3350.379898
16.161384,119,3353.217342
279.151776,425,3363.485844
24.020179,111,3366.093401
20.435062,252,3371.98617
281.469173,251,3377.94599
426.642397,390,3388.998286
250.082478,505,3401.122303
243.001502,491,3412.978503
261.327926,386,3422.358025
110.317768,1000,3447.012316
174.258911,1000,3470.986694
268.681017,342,3479.222148
235.096194,583,3493.408981
256.453231,689,3510.01909
258.294724,383,3519.027299
115.546757,1000,3542.762081
132.442359,1000,3566.329894
111.983601,1000,3590.270974
125.833214,1000,3613.761807
351.936059,788,3634.35129
239.439815,827,3654.278834
205.364126,403,3663.557607
13.408416,124,3666.295826
1.390169,129,3669.305004
279.853294,152,3672.85555
276.635884,729,3690.135687
-6.077094,96,3692.304795
249.434625,342,3700.480265
107.220192,1000,3724.225668
104.8286,1000,3747.931528
116.179726,1000,3771.906693
256.675125,379,3780.820914
132.07798,1000,3804.809878
2.273136,152,3808.383614
-12.839432,118,3811.045746
124.145976,1000,3834.975367
-36.565136,446,3845.325655
-318.846263,437,3855.686422
-13.919461,178,3859.795855
-92.210418,696,3878.704768
257.57099,545,3891.982961
-184.698888,612,3906.607929
42.398058,1000,3931.080639
249.252084,402,3940.527801
-224.976712,426,3950.349931
105.111244,1000,3974.68092
-74.861891,262,3980.771719
-12.096138,105,3983.249804
-175.842384,874,4004.710168
9.944141,103,4007.148703
237.831929,552,4020.497034
81.16111,1000,4044.427649
250.768761,233,4049.860982
-151.867575,839,4070.048128
145.348468,1000,4094.259378
398.716125,1020,4121.192414
146.135271,1000,4145.237628
-262.802013,111,4147.805955
141.063047,1000,4171.591317
137.690306,1000,4195.67397
153.703493,1000,4219.759478
11.530042,134,4222.838506
277.25057,239,4228.715161
106.449151,1000,4252.475756
147.054659,1000,4276.036592
180.009797,1000,4299.612938
135.694275,1000,4323.318278
260.988026,1928,4374.424601
90.152947,1000,4398.487443
111.853514,1000,4422.51365
-433.683101,175,4426.657642
132.393149,1000,4450.520594
98.273526,1000,4474.559738
269.63429,224,4479.86678
159.095837,1000,4504.004329
130.951,1000,4528.177366
299.180185,254,4534.593147
34.378395,102,4536.982237
0.725483,172,4540.963481
-52.257669,127,4543.950724
135.566186,1000,4568.371006
221.296119,567,4582.176266
313.865334,1379,4617.625897
149.229927,1000,4641.877488
-183.389544,91,4643.857582
-29.556171,81,4645.646183
165.383821,1000,4669.672837
151.514675,1000,4694.078393
9.729737,116,4696.802274
-69.076508,1000,4720.596511
57.253856,1000,4744.606676
223.065099,311,4751.924229
-96.7591,142,4755.261143
274.112239,197,4759.854163
-81.369285,1000,4783.855766
143.557975,1000,4807.494657
154.777688,1000,4831.297101
128.420447,1062,4857.427449
-7.380267,99,4859.724689
-167.287,204,4864.586087
7.19802,108,4866.980349
175.11062,1000,4890.963151
-52.384766,103,4893.299118
-37.161769,113,4895.8847
98.782813,1000,4919.545071
-3.866718,121,4922.312386
20.048785,112,4924.879909
179.838572,1000,4948.970564
79.457394,1000,4973.133274
229.189335,200,4977.798898
-1.270278,95,4980.024318
157.476102,1000,5004.007617
51.031088,133,5007.091406
-23.990781,108,5009.537408
-1.146396,107,5012.111185
217.911447,313,5019.488961
-107.565589,83,5021.338021
126.317853,1000,5045.444905
133.749168,1000,5069.77635
320.855171,246,5078.451475
138.278496,1000,5101.9385
159.361275,1000,5126.086802
-35.62911,82,5128.013663
0.351209,110,5130.625754
-194.244126,96,5132.941676
55.339575,80,5134.782241
213.669905,695,5151.421618
-9.288004,134,5154.514539
9.450415,103,5156.944946
-602.808449,124,5159.869478
122.932204,1000,5183.827787
152.598769,1000,5207.626161
-477.382117,347,5215.961432
247.268745,347,5224.07661
-64.090173,85,5226.014527
145.184192,1000,5249.67582
175.82747,885,5270.679856
127.827164,1000,5294.521126
259.529038,601,5308.298871
446.002205,452,5322.028703
155.41869,1000,5345.672714
-17.404084,1000,5369.364923
81.854189,1000,5393.628479
-4.011272,111,5396.235407
13.52777,1000,5420.019222
92.24797,1000,5444.365722
265.590459,788,5463.67095
