#{"t_start": 1629380353.4398837, "env_id": "LunarLander-v2"}
r,l,t
30.435272,100,1908.578328
229.964107,656,1914.577649
294.804833,242,1916.718068
-34.553626,107,1917.740551
193.070072,869,1925.848468
64.189501,154,1927.30923
31.55819,119,1928.434114
273.17629,265,1930.833592
229.897793,678,1937.075406
284.277028,292,1939.795349
210.641434,727,1946.895414
7.775018,126,1948.086021
271.521976,301,1950.862456
188.43685,731,1957.947686
226.05707,577,1963.327402
-20.021151,241,1970.057413
0.253703,100,1970.944104
230.039364,737,1978.251042
231.232477,409,1982.172854
287.559287,245,1983.991319
208.209939,678,1990.548202
24.221466,107,1991.509248
250.005934,259,1993.742455
21.771508,230,1995.690483
283.598886,342,1998.878787
251.187097,334,2001.934257
-27.646132,100,2002.894428
233.221369,497,2007.663199
36.626519,132,2008.73109
240.69362,230,2010.879998
243.171267,361,2014.312059
-6.787865,133,2015.594353
271.655579,370,2018.913093
28.763458,123,2019.967265
67.082917,108,2020.933575
283.878868,222,2022.87687
221.1531,856,2030.983103
227.378225,503,2035.542411
271.179586,230,2037.640382
108.5559,1000,2047.40351
234.076551,202,2049.055341
74.797776,1000,2058.986326
447.876574,866,2071.956685
8.424476,95,2072.737693
266.159819,147,2074.053965
28.927221,89,2074.84135
215.201838,322,2077.882812
232.505255,318,2080.691206
48.109453,95,2081.43962
-45.22852,108,2082.41767
-8.111283,76,2083.03786
85.399773,1000,2092.826322
-111.586262,90,2093.583365
-10.961154,137,2094.751539
-5.871553,126,2095.871566
54.228555,103,2096.789254
17.011961,93,2097.556021
42.600303,97,2098.287167
-0.456505,110,2099.201673
72.241907,1000,2109.407793
52.936043,135,2110.603795
285.69694,205,2112.599576
110.314402,1000,2121.887747
-1.0954,142,2123.065899
195.145075,842,2130.796397
256.268083,261,2133.183458
69.554004,1000,2142.945367
51.595022,92,2143.71885
-50.98321,138,2144.904679
109.101835,1000,2154.475847
185.419943,297,2157.230736
-73.503716,97,2158.049315
239.344327,174,2159.638746
362.45089,770,2172.595798
224.442893,432,2176.222792
143.097956,1000,2186.047158
-7.00181,119,2187.066608
-33.36561,141,2188.377232
135.482359,1000,2197.975045
78.859138,1000,2208.25652
79.035673,1000,2218.239305
294.598607,676,2224.613317
-12.52902,158,2226.007209
81.892956,1000,2235.814147
15.773189,108,2236.774194
-303.554249,90,2237.587929
100.722771,1000,2247.220684
4.693958,103,2248.056083
-138.161425,97,2248.888354
-3.897656,79,2249.563071
68.237188,1000,2259.970405
154.420105,461,2268.212094
66.331947,1000,2277.788694
-12.217114,1000,2287.709409
17.767642,1000,2297.674536
-26.612045,1000,2307.055733
-8.063107,123,2308.185259
-59.896972,107,2309.163178
-66.336555,1000,2319.264734
14.243125,112,2320.21093
198.308057,640,2326.193438
19.233407,1000,2335.702816
249.480536,368,2339.20795
-38.567197,1000,2349.383682
189.259803,870,2357.75117
190.968359,303,2360.420997
161.578202,495,2365.920276
-6.019329,110,2366.829246
254.921063,203,2368.60738
-0.60629,108,2369.545626
216.076364,810,2377.258823
236.234373,585,2382.814079
235.099884,743,2389.852362
-23.914885,147,2391.278832
15.244726,90,2392.046254
195.477786,985,2401.552622
191.137755,670,2407.883983
20.248235,129,2408.901923
-61.879366,270,2411.266644
-39.995032,90,2412.081199
90.349966,1000,2421.679442
247.077968,430,2425.744209
165.950718,1000,2435.105448
-80.52071,1000,2445.890401
191.191482,219,2447.931674
97.815898,1000,2458.359535
169.664685,1302,2479.164378
-163.286298,429,2483.155773
-7.603447,134,2484.328397
-54.379389,114,2485.262614
-106.11627,1000,2495.519672
0.96172,170,2497.020411
-6.151217,105,2497.949849
-105.701159,78,2498.661923
75.874125,1000,2508.683999
-25.18948,122,2509.718582
146.475046,1000,2518.981436
-3.569586,95,2519.813355
106.36862,1000,2529.581642
232.318807,371,2533.009235
-20.129248,1000,2543.710306
240.780539,598,2549.453467
43.699078,89,2550.150579
212.811767,510,2555.012349
-111.02567,716,2561.919984
112.957034,1469,2583.416784
55.312252,178,2584.953028
85.367022,1000,2594.433233
36.588799,84,2595.202162
-21.330138,424,2599.330841
13.543846,1000,2610.059216
26.968129,1000,2620.567989
86.743705,1000,2630.497718
188.709411,822,2638.52141
-34.25002,112,2639.467362
-32.558031,107,2640.369438
250.926864,956,2649.198879
250.095203,876,2657.568567
123.623454,1000,2667.293688
61.450931,514,2672.829298
82.946109,1000,2682.482406
182.285976,934,2692.308226
-17.774513,120,2693.40857
32.560172,82,2694.101103
114.530326,1000,2703.758956
-4.826948,100,2704.659402
104.194248,1000,2714.353072
-7.309136,134,2715.582406
195.186123,758,2722.744924
20.165767,141,2724.007126
252.377994,523,2728.764178
17.817131,110,2729.773261
225.24929,705,2736.188624
258.040784,400,2739.818317
218.354573,475,2744.418962
-129.658583,118,2745.354288
27.172283,90,2746.233528
-158.898965,123,2747.440879
236.591861,688,2753.659481
270.454189,842,2761.457089
200.844577,481,2765.783568
